Input,Output,ObservedProb,ExpectedProb
taep-a,taewa,1.0,0.8026469356754131
taep-a,taela,0.0,0.03723029116677414
taep-a,taea,0.0,0.03723029116677414
taep-ta,taepta,1.0,0.8861579104597257
taep-ta,taewta,0.0,0.10417765489892143
taep-ta,taelta,0.0,0.00483221732067639
taep-ta,taeta,0.0,0.00483221732067639
taep-e,taepe,0.0,0.1228924819910384
taep-e,taewe,1.0,0.8026469356754131
taep-e,taele,0.0,0.03723029116677414
taep-e,taee,0.0,0.03723029116677414
taep-te,taepte,1.0,0.8861579104597257
taep-te,taewte,0.0,0.10417765489892143
taep-te,taelte,0.0,0.00483221732067639
taep-te,taete,0.0,0.00483221732067639
mwip-a,mwipa,0.0,0.1228924819910384
mwip-a,mwiwa,1.0,0.8026469356754131
mwip-a,mwila,0.0,0.03723029116677414
mwip-a,mwia,0.0,0.03723029116677414
mwip-ta,mwipta,1.0,0.8861579104597257
mwip-ta,mwiwta,0.0,0.10417765489892143
mwip-ta,mwilta,0.0,0.00483221732067639
mwip-ta,mwita,0.0,0.00483221732067639
mwip-e,mwipe,0.0,0.1228924819910384
mwip-e,mwiwe,1.0,0.8026469356754131
mwip-e,mwile,0.0,0.03723029116677414
mwip-e,mwie,0.0,0.03723029116677414
mwip-te,mwipte,1.0,0.8861579104597257
mwip-te,mwiwte,0.0,0.10417765489892143
mwip-te,mwilte,0.0,0.00483221732067639
mwip-te,mwite,0.0,0.00483221732067639
rup-a,rupa,0.0,0.1228924819910384
rup-a,ruwa,1.0,0.8026469356754131
rup-a,rula,0.0,0.03723029116677414
rup-a,rua,0.0,0.03723029116677414
rup-ta,rupta,1.0,0.8861579104597257
rup-ta,ruwta,0.0,0.10417765489892143
rup-ta,rulta,0.0,0.00483221732067639
rup-ta,ruta,0.0,0.00483221732067639
rup-e,rupe,0.0,0.1228924819910384
rup-e,ruwe,1.0,0.8026469356754131
rup-e,rule,0.0,0.03723029116677414
rup-e,rue,0.0,0.03723029116677414
rup-te,rupte,1.0,0.8861579104597257
rup-te,ruwte,0.0,0.10417765489892143
rup-te,rulte,0.0,0.00483221732067639
rup-te,rute,0.0,0.00483221732067639
chwip-a,chwipa,0.0,0.1228924819910384
chwip-a,chwiwa,1.0,0.8026469356754131
chwip-a,chwila,0.0,0.03723029116677414
chwip-a,chwia,0.0,0.03723029116677414
chwip-ta,chwipta,1.0,0.8861579104597257
chwip-ta,chwiwta,0.0,0.10417765489892143
chwip-ta,chwilta,0.0,0.00483221732067639
chwip-ta,chwita,0.0,0.00483221732067639
chwip-e,chwipe,0.0,0.1228924819910384
chwip-e,chwiwe,1.0,0.8026469356754131
chwip-e,chwile,0.0,0.03723029116677414
chwip-e,chwie,0.0,0.03723029116677414
chwip-te,chwipte,1.0,0.8861579104597257
chwip-te,chwiwte,0.0,0.10417765489892143
chwip-te,chwilte,0.0,0.00483221732067639
chwip-te,chwite,0.0,0.00483221732067639
bep-a,bepa,0.0,0.1228924819910384
bep-a,bewa,1.0,0.8026469356754131
bep-a,bela,0.0,0.03723029116677414
bep-a,bea,0.0,0.03723029116677414
bep-ta,bepta,1.0,0.8861579104597257
bep-ta,bewta,0.0,0.10417765489892143
bep-ta,belta,0.0,0.00483221732067639
bep-ta,beta,0.0,0.00483221732067639
bep-e,bepe,0.0,0.1228924819910384
bep-e,bewe,1.0,0.8026469356754131
bep-e,bele,0.0,0.03723029116677414
bep-e,bee,0.0,0.03723029116677414
bep-te,bepte,1.0,0.8861579104597257
bep-te,bewte,0.0,0.10417765489892143
bep-te,belte,0.0,0.00483221732067639
bep-te,bete,0.0,0.00483221732067639
peup-a,peupa,0.0,0.1228924819910384
peup-a,peuwa,1.0,0.8026469356754131
peup-a,peula,0.0,0.03723029116677414
peup-a,peua,0.0,0.03723029116677414
peup-ta,peupta,1.0,0.8861579104597257
peup-ta,peuwta,0.0,0.10417765489892143
peup-ta,peulta,0.0,0.00483221732067639
peup-ta,peuta,0.0,0.00483221732067639
peup-e,peupe,0.0,0.1228924819910384
peup-e,peuwe,1.0,0.8026469356754131
peup-e,peule,0.0,0.03723029116677414
peup-e,peue,0.0,0.03723029116677414
peup-te,peupte,1.0,0.8861579104597257
peup-te,peuwte,0.0,0.10417765489892143
peup-te,peulte,0.0,0.00483221732067639
peup-te,peute,0.0,0.00483221732067639
ppep-a,ppepa,0.0,0.1228924819910384
ppep-a,ppewa,1.0,0.8026469356754131
ppep-a,ppela,0.0,0.03723029116677414
ppep-a,ppea,0.0,0.03723029116677414
ppep-ta,ppepta,1.0,0.8861579104597257
ppep-ta,ppewta,0.0,0.10417765489892143
ppep-ta,ppelta,0.0,0.00483221732067639
ppep-ta,ppeta,0.0,0.00483221732067639
ppep-e,ppepe,0.0,0.1228924819910384
ppep-e,ppewe,1.0,0.8026469356754131
ppep-e,ppele,0.0,0.03723029116677414
ppep-e,ppee,0.0,0.03723029116677414
ppep-te,ppepte,1.0,0.8861579104597257
ppep-te,ppewte,0.0,0.10417765489892143
ppep-te,ppelte,0.0,0.00483221732067639
ppep-te,ppete,0.0,0.00483221732067639
chop-a,chopa,0.0,0.1228924819910384
chop-a,chowa,1.0,0.8026469356754131
chop-a,chola,0.0,0.03723029116677414
chop-a,choa,0.0,0.03723029116677414
chop-ta,chopta,1.0,0.8861579104597257
chop-ta,chowta,0.0,0.10417765489892143
chop-ta,cholta,0.0,0.00483221732067639
chop-ta,chota,0.0,0.00483221732067639
chop-e,chope,0.0,0.1228924819910384
chop-e,chowe,1.0,0.8026469356754131
chop-e,chole,0.0,0.03723029116677414
chop-e,choe,0.0,0.03723029116677414
chop-te,chopte,1.0,0.8861579104597257
chop-te,chowte,0.0,0.10417765489892143
chop-te,cholte,0.0,0.00483221732067639
chop-te,chote,0.0,0.00483221732067639
keup-a,keupa,0.0,0.1228924819910384
keup-a,keuwa,1.0,0.8026469356754131
keup-a,keula,0.0,0.03723029116677414
keup-a,keua,0.0,0.03723029116677414
keup-ta,keupta,1.0,0.8861579104597257
keup-ta,keuwta,0.0,0.10417765489892143
keup-ta,keulta,0.0,0.00483221732067639
keup-ta,keuta,0.0,0.00483221732067639
keup-e,keupe,0.0,0.1228924819910384
keup-e,keuwe,1.0,0.8026469356754131
keup-e,keule,0.0,0.03723029116677414
keup-e,keue,0.0,0.03723029116677414
keup-te,keupte,1.0,0.8861579104597257
keup-te,keuwte,0.0,0.10417765489892143
keup-te,keulte,0.0,0.00483221732067639
keup-te,keute,0.0,0.00483221732067639
geup-a,geupa,0.0,0.1228924819910384
geup-a,geuwa,1.0,0.8026469356754131
geup-a,geula,0.0,0.03723029116677414
geup-a,geua,0.0,0.03723029116677414
geup-ta,geupta,1.0,0.8861579104597257
geup-ta,geuwta,0.0,0.10417765489892143
geup-ta,geulta,0.0,0.00483221732067639
geup-ta,geuta,0.0,0.00483221732067639
geup-e,geupe,0.0,0.1228924819910384
geup-e,geuwe,1.0,0.8026469356754131
geup-e,geule,0.0,0.03723029116677414
geup-e,geue,0.0,0.03723029116677414
geup-te,geupte,1.0,0.8861579104597257
geup-te,geuwte,0.0,0.10417765489892143
geup-te,geulte,0.0,0.00483221732067639
geup-te,geute,0.0,0.00483221732067639
nip-a,nipa,0.0,0.1228924819910384
nip-a,niwa,1.0,0.8026469356754131
nip-a,nila,0.0,0.03723029116677414
nip-a,nia,0.0,0.03723029116677414
nip-ta,nipta,1.0,0.8861579104597257
nip-ta,niwta,0.0,0.10417765489892143
nip-ta,nilta,0.0,0.00483221732067639
nip-ta,nita,0.0,0.00483221732067639
nip-e,nipe,0.0,0.1228924819910384
nip-e,niwe,1.0,0.8026469356754131
nip-e,nile,0.0,0.03723029116677414
nip-e,nie,0.0,0.03723029116677414
nip-te,nipte,1.0,0.8861579104597257
nip-te,niwte,0.0,0.10417765489892143
nip-te,nilte,0.0,0.00483221732067639
nip-te,nite,0.0,0.00483221732067639
ppip-a,ppipa,0.0,0.1228924819910384
ppip-a,ppiwa,1.0,0.8026469356754131
ppip-a,ppila,0.0,0.03723029116677414
ppip-a,ppia,0.0,0.03723029116677414
ppip-ta,ppipta,1.0,0.8861579104597257
ppip-ta,ppiwta,0.0,0.10417765489892143
ppip-ta,ppilta,0.0,0.00483221732067639
ppip-ta,ppita,0.0,0.00483221732067639
ppip-e,ppipe,0.0,0.1228924819910384
ppip-e,ppiwe,1.0,0.8026469356754131
ppip-e,ppile,0.0,0.03723029116677414
ppip-e,ppie,0.0,0.03723029116677414
ppip-te,ppipte,1.0,0.8861579104597257
ppip-te,ppiwte,0.0,0.10417765489892143
ppip-te,ppilte,0.0,0.00483221732067639
ppip-te,ppite,0.0,0.00483221732067639
saep-a,saepa,0.0,0.1228924819910384
saep-a,saewa,1.0,0.8026469356754131
saep-a,saela,0.0,0.03723029116677414
saep-a,saea,0.0,0.03723029116677414
saep-ta,saepta,1.0,0.8861579104597257
saep-ta,saewta,0.0,0.10417765489892143
saep-ta,saelta,0.0,0.00483221732067639
saep-ta,saeta,0.0,0.00483221732067639
saep-e,saepe,0.0,0.1228924819910384
saep-e,saewe,1.0,0.8026469356754131
saep-e,saele,0.0,0.03723029116677414
saep-e,saee,0.0,0.03723029116677414
saep-te,saepte,1.0,0.8861579104597257
saep-te,saewte,0.0,0.10417765489892143
saep-te,saelte,0.0,0.00483221732067639
saep-te,saete,0.0,0.00483221732067639
noep-a,noepa,0.0,0.1228924819910384
noep-a,noewa,1.0,0.8026469356754131
noep-a,noela,0.0,0.03723029116677414
noep-a,noea,0.0,0.03723029116677414
noep-ta,noepta,1.0,0.8861579104597257
noep-ta,noewta,0.0,0.10417765489892143
noep-ta,noelta,0.0,0.00483221732067639
noep-ta,noeta,0.0,0.00483221732067639
noep-e,noepe,0.0,0.1228924819910384
noep-e,noewe,1.0,0.8026469356754131
noep-e,noele,0.0,0.03723029116677414
noep-e,noee,0.0,0.03723029116677414
noep-te,noepte,1.0,0.8861579104597257
noep-te,noewte,0.0,0.10417765489892143
noep-te,noelte,0.0,0.00483221732067639
noep-te,noete,0.0,0.00483221732067639
kkap-a,kkapa,0.0,0.1228924819910384
kkap-a,kkawa,1.0,0.8026469356754131
kkap-a,kkala,0.0,0.03723029116677414
kkap-a,kkaa,0.0,0.03723029116677414
kkap-ta,kkapta,1.0,0.8861579104597257
kkap-ta,kkawta,0.0,0.10417765489892143
kkap-ta,kkalta,0.0,0.00483221732067639
kkap-ta,kkata,0.0,0.00483221732067639
kkap-e,kkape,0.0,0.1228924819910384
kkap-e,kkawe,1.0,0.8026469356754131
kkap-e,kkale,0.0,0.03723029116677414
kkap-e,kkae,0.0,0.03723029116677414
kkap-te,kkapte,1.0,0.8861579104597257
kkap-te,kkawte,0.0,0.10417765489892143
kkap-te,kkalte,0.0,0.00483221732067639
kkap-te,kkate,0.0,0.00483221732067639
jjup-a,jjupa,0.0,0.1228924819910384
jjup-a,jjuwa,1.0,0.8026469356754131
jjup-a,jjula,0.0,0.03723029116677414
jjup-a,jjua,0.0,0.03723029116677414
jjup-ta,jjupta,1.0,0.8861579104597257
jjup-ta,jjuwta,0.0,0.10417765489892143
jjup-ta,jjulta,0.0,0.00483221732067639
jjup-ta,jjuta,0.0,0.00483221732067639
jjup-e,jjupe,0.0,0.1228924819910384
jjup-e,jjuwe,1.0,0.8026469356754131
jjup-e,jjule,0.0,0.03723029116677414
jjup-e,jjue,0.0,0.03723029116677414
jjup-te,jjupte,1.0,0.8861579104597257
jjup-te,jjuwte,0.0,0.10417765489892143
jjup-te,jjulte,0.0,0.00483221732067639
jjup-te,jjute,0.0,0.00483221732067639
gwip-a,gwipa,0.0,0.1228924819910384
gwip-a,gwiwa,1.0,0.8026469356754131
gwip-a,gwila,0.0,0.03723029116677414
gwip-a,gwia,0.0,0.03723029116677414
gwip-ta,gwipta,1.0,0.8861579104597257
gwip-ta,gwiwta,0.0,0.10417765489892143
gwip-ta,gwilta,0.0,0.00483221732067639
gwip-ta,gwita,0.0,0.00483221732067639
gwip-e,gwipe,0.0,0.1228924819910384
gwip-e,gwiwe,1.0,0.8026469356754131
gwip-e,gwile,0.0,0.03723029116677414
gwip-e,gwie,0.0,0.03723029116677414
gwip-te,gwipte,1.0,0.8861579104597257
gwip-te,gwiwte,0.0,0.10417765489892143
gwip-te,gwilte,0.0,0.00483221732067639
gwip-te,gwite,0.0,0.00483221732067639
jjep-a,jjepa,0.0,0.1228924819910384
jjep-a,jjewa,1.0,0.8026469356754131
jjep-a,jjela,0.0,0.03723029116677414
jjep-a,jjea,0.0,0.03723029116677414
jjep-ta,jjepta,1.0,0.8861579104597257
jjep-ta,jjewta,0.0,0.10417765489892143
jjep-ta,jjelta,0.0,0.00483221732067639
jjep-ta,jjeta,0.0,0.00483221732067639
jjep-e,jjepe,0.0,0.1228924819910384
jjep-e,jjewe,1.0,0.8026469356754131
jjep-e,jjele,0.0,0.03723029116677414
jjep-e,jjee,0.0,0.03723029116677414
jjep-te,jjepte,1.0,0.8861579104597257
jjep-te,jjewte,0.0,0.10417765489892143
jjep-te,jjelte,0.0,0.00483221732067639
jjep-te,jjete,0.0,0.00483221732067639
meup-a,meupa,0.0,0.1228924819910384
meup-a,meuwa,1.0,0.8026469356754131
meup-a,meula,0.0,0.03723029116677414
meup-a,meua,0.0,0.03723029116677414
meup-ta,meupta,1.0,0.8861579104597257
meup-ta,meuwta,0.0,0.10417765489892143
meup-ta,meulta,0.0,0.00483221732067639
meup-ta,meuta,0.0,0.00483221732067639
meup-e,meupe,0.0,0.1228924819910384
meup-e,meuwe,1.0,0.8026469356754131
meup-e,meule,0.0,0.03723029116677414
meup-e,meue,0.0,0.03723029116677414
meup-te,meupte,1.0,0.8861579104597257
meup-te,meuwte,0.0,0.10417765489892143
meup-te,meulte,0.0,0.00483221732067639
meup-te,meute,0.0,0.00483221732067639
ttop-a,ttopa,0.0,0.1228924819910384
ttop-a,ttowa,1.0,0.8026469356754131
ttop-a,ttola,0.0,0.03723029116677414
ttop-a,ttoa,0.0,0.03723029116677414
ttop-ta,ttopta,1.0,0.8861579104597257
ttop-ta,ttowta,0.0,0.10417765489892143
ttop-ta,ttolta,0.0,0.00483221732067639
ttop-ta,ttota,0.0,0.00483221732067639
ttop-e,ttope,0.0,0.1228924819910384
ttop-e,ttowe,1.0,0.8026469356754131
ttop-e,ttole,0.0,0.03723029116677414
ttop-e,ttoe,0.0,0.03723029116677414
ttop-te,ttopte,1.0,0.8861579104597257
ttop-te,ttowte,0.0,0.10417765489892143
ttop-te,ttolte,0.0,0.00483221732067639
ttop-te,ttote,0.0,0.00483221732067639
jep-a,jepa,0.0,0.1228924819910384
jep-a,jewa,1.0,0.8026469356754131
jep-a,jela,0.0,0.03723029116677414
jep-a,jea,0.0,0.03723029116677414
jep-ta,jepta,1.0,0.8861579104597257
jep-ta,jewta,0.0,0.10417765489892143
jep-ta,jelta,0.0,0.00483221732067639
jep-ta,jeta,0.0,0.00483221732067639
jep-e,jepe,0.0,0.1228924819910384
jep-e,jewe,1.0,0.8026469356754131
jep-e,jele,0.0,0.03723029116677414
jep-e,jee,0.0,0.03723029116677414
jep-te,jepte,1.0,0.8861579104597257
jep-te,jewte,0.0,0.10417765489892143
jep-te,jelte,0.0,0.00483221732067639
jep-te,jete,0.0,0.00483221732067639
daep-a,daepa,0.0,0.1228924819910384
daep-a,daewa,1.0,0.8026469356754131
daep-a,daela,0.0,0.03723029116677414
daep-a,daea,0.0,0.03723029116677414
daep-ta,daepta,1.0,0.8861579104597257
daep-ta,daewta,0.0,0.10417765489892143
daep-ta,daelta,0.0,0.00483221732067639
daep-ta,daeta,0.0,0.00483221732067639
daep-e,daepe,0.0,0.1228924819910384
daep-e,daewe,1.0,0.8026469356754131
daep-e,daele,0.0,0.03723029116677414
daep-e,daee,0.0,0.03723029116677414
daep-te,daepte,1.0,0.8861579104597257
daep-te,daewte,0.0,0.10417765489892143
daep-te,daelte,0.0,0.00483221732067639
daep-te,daete,0.0,0.00483221732067639
joep-a,joepa,0.0,0.1228924819910384
joep-a,joewa,1.0,0.8026469356754131
joep-a,joela,0.0,0.03723029116677414
joep-a,joea,0.0,0.03723029116677414
joep-ta,joepta,1.0,0.8861579104597257
joep-ta,joewta,0.0,0.10417765489892143
joep-ta,joelta,0.0,0.00483221732067639
joep-ta,joeta,0.0,0.00483221732067639
joep-e,joepe,0.0,0.1228924819910384
joep-e,joewe,1.0,0.8026469356754131
joep-e,joele,0.0,0.03723029116677414
joep-e,joee,0.0,0.03723029116677414
joep-te,joepte,1.0,0.8861579104597257
joep-te,joewte,0.0,0.10417765489892143
joep-te,joelte,0.0,0.00483221732067639
joep-te,joete,0.0,0.00483221732067639
mop-a,mopa,0.0,0.1228924819910384
mop-a,mowa,1.0,0.8026469356754131
mop-a,mola,0.0,0.03723029116677414
mop-a,moa,0.0,0.03723029116677414
mop-ta,mopta,1.0,0.8861579104597257
mop-ta,mowta,0.0,0.10417765489892143
mop-ta,molta,0.0,0.00483221732067639
mop-ta,mota,0.0,0.00483221732067639
mop-e,mope,0.0,0.1228924819910384
mop-e,mowe,1.0,0.8026469356754131
mop-e,mole,0.0,0.03723029116677414
mop-e,moe,0.0,0.03723029116677414
mop-te,mopte,1.0,0.8861579104597257
mop-te,mowte,0.0,0.10417765489892143
mop-te,molte,0.0,0.00483221732067639
mop-te,mote,0.0,0.00483221732067639
mep-a,mepa,0.0,0.1228924819910384
mep-a,mewa,1.0,0.8026469356754131
mep-a,mela,0.0,0.03723029116677414
mep-a,mea,0.0,0.03723029116677414
mep-ta,mepta,1.0,0.8861579104597257
mep-ta,mewta,0.0,0.10417765489892143
mep-ta,melta,0.0,0.00483221732067639
mep-ta,meta,0.0,0.00483221732067639
mep-e,mepe,0.0,0.1228924819910384
mep-e,mewe,1.0,0.8026469356754131
mep-e,mele,0.0,0.03723029116677414
mep-e,mee,0.0,0.03723029116677414
mep-te,mepte,1.0,0.8861579104597257
mep-te,mewte,0.0,0.10417765489892143
mep-te,melte,0.0,0.00483221732067639
mep-te,mete,0.0,0.00483221732067639
ssoep-a,ssoepa,0.0,0.1228924819910384
ssoep-a,ssoewa,1.0,0.8026469356754131
ssoep-a,ssoela,0.0,0.03723029116677414
ssoep-a,ssoea,0.0,0.03723029116677414
ssoep-ta,ssoepta,1.0,0.8861579104597257
ssoep-ta,ssoewta,0.0,0.10417765489892143
ssoep-ta,ssoelta,0.0,0.00483221732067639
ssoep-ta,ssoeta,0.0,0.00483221732067639
ssoep-e,ssoepe,0.0,0.1228924819910384
ssoep-e,ssoewe,1.0,0.8026469356754131
ssoep-e,ssoele,0.0,0.03723029116677414
ssoep-e,ssoee,0.0,0.03723029116677414
ssoep-te,ssoepte,1.0,0.8861579104597257
ssoep-te,ssoewte,0.0,0.10417765489892143
ssoep-te,ssoelte,0.0,0.00483221732067639
ssoep-te,ssoete,0.0,0.00483221732067639
ttaep-a,ttaepa,0.0,0.1228924819910384
ttaep-a,ttaewa,1.0,0.8026469356754131
ttaep-a,ttaela,0.0,0.03723029116677414
ttaep-a,ttaea,0.0,0.03723029116677414
ttaep-ta,ttaepta,1.0,0.8861579104597257
ttaep-ta,ttaewta,0.0,0.10417765489892143
ttaep-ta,ttaelta,0.0,0.00483221732067639
ttaep-ta,ttaeta,0.0,0.00483221732067639
ttaep-e,ttaepe,0.0,0.1228924819910384
ttaep-e,ttaewe,1.0,0.8026469356754131
ttaep-e,ttaele,0.0,0.03723029116677414
ttaep-e,ttaee,0.0,0.03723029116677414
ttaep-te,ttaepte,1.0,0.8861579104597257
ttaep-te,ttaewte,0.0,0.10417765489892143
ttaep-te,ttaelte,0.0,0.00483221732067639
ttaep-te,ttaete,0.0,0.00483221732067639
reop-a,reopa,0.0,0.1228924819910384
reop-a,reowa,1.0,0.8026469356754131
reop-a,reola,0.0,0.03723029116677414
reop-a,reoa,0.0,0.03723029116677414
reop-ta,reopta,1.0,0.8861579104597257
reop-ta,reowta,0.0,0.10417765489892143
reop-ta,reolta,0.0,0.00483221732067639
reop-ta,reota,0.0,0.00483221732067639
reop-e,reope,0.0,0.1228924819910384
reop-e,reowe,1.0,0.8026469356754131
reop-e,reole,0.0,0.03723029116677414
reop-e,reoe,0.0,0.03723029116677414
reop-te,reopte,1.0,0.8861579104597257
reop-te,reowte,0.0,0.10417765489892143
reop-te,reolte,0.0,0.00483221732067639
reop-te,reote,0.0,0.00483221732067639
jjop-a,jjopa,0.0,0.1228924819910384
jjop-a,jjowa,1.0,0.8026469356754131
jjop-a,jjola,0.0,0.03723029116677414
jjop-a,jjoa,0.0,0.03723029116677414
jjop-ta,jjopta,1.0,0.8861579104597257
jjop-ta,jjowta,0.0,0.10417765489892143
jjop-ta,jjolta,0.0,0.00483221732067639
jjop-ta,jjota,0.0,0.00483221732067639
jjop-e,jjope,0.0,0.1228924819910384
jjop-e,jjowe,1.0,0.8026469356754131
jjop-e,jjole,0.0,0.03723029116677414
jjop-e,jjoe,0.0,0.03723029116677414
jjop-te,jjopte,1.0,0.8861579104597257
jjop-te,jjowte,0.0,0.10417765489892143
jjop-te,jjolte,0.0,0.00483221732067639
jjop-te,jjote,0.0,0.00483221732067639
ppap-a,ppapa,0.0,0.1228924819910384
ppap-a,ppawa,1.0,0.8026469356754131
ppap-a,ppala,0.0,0.03723029116677414
ppap-a,ppaa,0.0,0.03723029116677414
ppap-ta,ppapta,1.0,0.8861579104597257
ppap-ta,ppawta,0.0,0.10417765489892143
ppap-ta,ppalta,0.0,0.00483221732067639
ppap-ta,ppata,0.0,0.00483221732067639
ppap-e,ppape,0.0,0.1228924819910384
ppap-e,ppawe,1.0,0.8026469356754131
ppap-e,ppale,0.0,0.03723029116677414
ppap-e,ppae,0.0,0.03723029116677414
ppap-te,ppapte,1.0,0.8861579104597257
ppap-te,ppawte,0.0,0.10417765489892143
ppap-te,ppalte,0.0,0.00483221732067639
ppap-te,ppate,0.0,0.00483221732067639
jaep-a,jaepa,1.0,0.1228924819910384
jaep-a,jaewa,0.0,0.8026469356754131
jaep-a,jaela,0.0,0.03723029116677414
jaep-a,jaea,0.0,0.03723029116677414
jaep-ta,jaepta,1.0,0.8861579104597257
jaep-ta,jaewta,0.0,0.10417765489892143
jaep-ta,jaelta,0.0,0.00483221732067639
jaep-ta,jaeta,0.0,0.00483221732067639
jaep-e,jaepe,1.0,0.1228924819910384
jaep-e,jaewe,0.0,0.8026469356754131
jaep-e,jaele,0.0,0.03723029116677414
jaep-e,jaee,0.0,0.03723029116677414
jaep-te,jaepte,1.0,0.8861579104597257
jaep-te,jaewte,0.0,0.10417765489892143
jaep-te,jaelte,0.0,0.00483221732067639
jaep-te,jaete,0.0,0.00483221732067639
kkep-a,kkepa,1.0,0.1228924819910384
kkep-a,kkewa,0.0,0.8026469356754131
kkep-a,kkela,0.0,0.03723029116677414
kkep-a,kkea,0.0,0.03723029116677414
kkep-ta,kkepta,1.0,0.8861579104597257
kkep-ta,kkewta,0.0,0.10417765489892143
kkep-ta,kkelta,0.0,0.00483221732067639
kkep-ta,kketa,0.0,0.00483221732067639
kkep-e,kkepe,1.0,0.1228924819910384
kkep-e,kkewe,0.0,0.8026469356754131
kkep-e,kkele,0.0,0.03723029116677414
kkep-e,kkee,0.0,0.03723029116677414
kkep-te,kkepte,1.0,0.8861579104597257
kkep-te,kkewte,0.0,0.10417765489892143
kkep-te,kkelte,0.0,0.00483221732067639
kkep-te,kkete,0.0,0.00483221732067639
jjip-a,jjipa,1.0,0.1228924819910384
jjip-a,jjiwa,0.0,0.8026469356754131
jjip-a,jjila,0.0,0.03723029116677414
jjip-a,jjia,0.0,0.03723029116677414
jjip-ta,jjipta,1.0,0.8861579104597257
jjip-ta,jjiwta,0.0,0.10417765489892143
jjip-ta,jjilta,0.0,0.00483221732067639
jjip-ta,jjita,0.0,0.00483221732067639
jjip-e,jjipe,1.0,0.1228924819910384
jjip-e,jjiwe,0.0,0.8026469356754131
jjip-e,jjile,0.0,0.03723029116677414
jjip-e,jjie,0.0,0.03723029116677414
jjip-te,jjipte,1.0,0.8861579104597257
jjip-te,jjiwte,0.0,0.10417765489892143
jjip-te,jjilte,0.0,0.00483221732067639
jjip-te,jjite,0.0,0.00483221732067639
rap-a,rapa,1.0,0.1228924819910384
rap-a,rawa,0.0,0.8026469356754131
rap-a,rala,0.0,0.03723029116677414
rap-a,raa,0.0,0.03723029116677414
rap-ta,rapta,1.0,0.8861579104597257
rap-ta,rawta,0.0,0.10417765489892143
rap-ta,ralta,0.0,0.00483221732067639
rap-ta,rata,0.0,0.00483221732067639
rap-e,rape,1.0,0.1228924819910384
rap-e,rawe,0.0,0.8026469356754131
rap-e,rale,0.0,0.03723029116677414
rap-e,rae,0.0,0.03723029116677414
rap-te,rapte,1.0,0.8861579104597257
rap-te,rawte,0.0,0.10417765489892143
rap-te,ralte,0.0,0.00483221732067639
rap-te,rate,0.0,0.00483221732067639
toep-a,toepa,1.0,0.1228924819910384
toep-a,toewa,0.0,0.8026469356754131
toep-a,toela,0.0,0.03723029116677414
toep-a,toea,0.0,0.03723029116677414
toep-ta,toepta,1.0,0.8861579104597257
toep-ta,toewta,0.0,0.10417765489892143
toep-ta,toelta,0.0,0.00483221732067639
toep-ta,toeta,0.0,0.00483221732067639
toep-e,toepe,1.0,0.1228924819910384
toep-e,toewe,0.0,0.8026469356754131
toep-e,toele,0.0,0.03723029116677414
toep-e,toee,0.0,0.03723029116677414
toep-te,toepte,1.0,0.8861579104597257
toep-te,toewte,0.0,0.10417765489892143
toep-te,toelte,0.0,0.00483221732067639
toep-te,toete,0.0,0.00483221732067639
tat-a,tata,0.0,0.1228924819910384
tat-a,taja,0.0,0.8026469356754131
tat-a,tala,1.0,0.03723029116677414
tat-a,taa,0.0,0.03723029116677414
tat-ta,tatta,1.0,0.8861579104597257
tat-ta,tajta,0.0,0.10417765489892143
tat-ta,talta,0.0,0.00483221732067639
tat-ta,tata,0.0,0.00483221732067639
tat-e,tate,0.0,0.1228924819910384
tat-e,taje,0.0,0.8026469356754131
tat-e,tale,1.0,0.03723029116677414
tat-e,tae,0.0,0.03723029116677414
tat-te,tatte,1.0,0.8861579104597257
tat-te,tajte,0.0,0.10417765489892143
tat-te,talte,0.0,0.00483221732067639
tat-te,tate,0.0,0.00483221732067639
jat-a,jata,0.0,0.1228924819910384
jat-a,jaja,0.0,0.8026469356754131
jat-a,jala,1.0,0.03723029116677414
jat-a,jaa,0.0,0.03723029116677414
jat-ta,jatta,1.0,0.8861579104597257
jat-ta,jajta,0.0,0.10417765489892143
jat-ta,jalta,0.0,0.00483221732067639
jat-ta,jata,0.0,0.00483221732067639
jat-e,jate,0.0,0.1228924819910384
jat-e,jaje,0.0,0.8026469356754131
jat-e,jale,1.0,0.03723029116677414
jat-e,jae,0.0,0.03723029116677414
jat-te,jatte,1.0,0.8861579104597257
jat-te,jajte,0.0,0.10417765489892143
jat-te,jalte,0.0,0.00483221732067639
jat-te,jate,0.0,0.00483221732067639
ket-a,keta,0.0,0.1228924819910384
ket-a,keja,0.0,0.8026469356754131
ket-a,kela,1.0,0.03723029116677414
ket-a,kea,0.0,0.03723029116677414
ket-ta,ketta,1.0,0.8861579104597257
ket-ta,kejta,0.0,0.10417765489892143
ket-ta,kelta,0.0,0.00483221732067639
ket-ta,keta,0.0,0.00483221732067639
ket-e,kete,0.0,0.1228924819910384
ket-e,keje,0.0,0.8026469356754131
ket-e,kele,1.0,0.03723029116677414
ket-e,kee,0.0,0.03723029116677414
ket-te,kette,1.0,0.8861579104597257
ket-te,kejte,0.0,0.10417765489892143
ket-te,kelte,0.0,0.00483221732067639
ket-te,kete,0.0,0.00483221732067639
pot-a,pota,0.0,0.1228924819910384
pot-a,poja,0.0,0.8026469356754131
pot-a,pola,1.0,0.03723029116677414
