Input,Output,ObservedProb,ExpectedProb
ches-ti,chetti,1.0,0.9660775795425665
ches-ti,chelti,0.0,0.016961210228716852
ches-ti,cheti,0.0,0.016961210228716824
ches-o,cheso,1.0,0.8362240433089078
ches-o,chelo,0.0,0.08188797834554619
ches-o,cheo,0.0,0.08188797834554605
ches-to,chetto,1.0,0.9660775795425665
ches-to,chelto,0.0,0.016961210228716852
ches-to,cheto,0.0,0.016961210228716824
ches-u,chesu,1.0,0.8362240433089078
ches-u,chelu,0.0,0.08188797834554619
ches-u,cheu,0.0,0.08188797834554605
ches-tu,chettu,1.0,0.9660775795425665
ches-tu,cheltu,0.0,0.016961210228716852
ches-tu,chetu,0.0,0.016961210228716824
